Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Month,Age,TotalAmountSpent,TotalPurchasesMade,TotalAcceptedCampaigns,WebEngagementRatio,FamilySize,IncomePerMember,RecencyMonths,CustomerLoyalty,TimeSinceEnrollment,InteractionWithPromotions
1979,2,2,32765,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,2,45,46,6,0,2.5,1,16382.5,1.609724047306176,1,3628,2
1965,0,1,29672,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,3,59,25,3,0,0.0,2,9890.666666666666,0.19710906701708278,1,3976,1
1953,0,3,23272,0,0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,10,71,46,4,0,4.0,0,23272.0,0.9526938239159001,1,3757,1
1949,2,1,49912,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,9,75,874,22,2,0.8,1,24956.0,0.164257555847569,1,4162,6
1985,4,1,7500,1,0,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,8,39,100,6,0,4.5,1,3750.0,3.219448094612352,1,4199,4
1947,1,4,68117,0,1,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,3,77,930,23,2,0.5454545454545454,1,34058.5,2.628120893561104,1,3978,4
1955,0,2,67225,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,11,69,868,20,0,0.7142857142857143,1,33612.5,0.1314060446780552,1,3717,3
1976,0,2,17649,1,0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,11,48,45,6,0,2.6666666666666665,1,8824.5,2.299605781865966,1,3731,3
1975,0,1,55914,0,1,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,4,49,1260,25,0,0.6363636363636364,1,27957.0,1.0512483574244416,1,3928,4
1984,0,2,40059,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,9,40,414,11,1,1.3333333333333333,1,20029.5,2.6938239159001314,1,3776,2
1950,0,1,60905,0,1,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,12,74,392,13,0,0.6666666666666666,1,30452.5,0.8869908015768725,1,3708,2
1977,0,2,75330,1,1,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,10,47,1109,25,0,0.6,2,25110.0,3.088042049934297,1,4135,4
1951,0,0,60689,0,1,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,6,73,639,18,0,0.75,1,30344.5,0.7555847568988173,1,3895,4
1984,0,2,38680,1,0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,3,40,79,5,0,3.5,1,19340.0,3.1865965834428382,1,3960,1
1982,0,1,61416,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,2,42,1665,23,1,0.6,0,61416.0,0.8212877792378449,1,4008,2
1991,0,0,49767,0,0,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,5,33,692,17,0,0.8,0,49767.0,3.0223390275952693,1,3925,1
1970,0,0,83273,1,2,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0,9,54,1392,19,0,1.75,3,20818.25,3.219448094612352,1,4144,10
1981,0,2,29009,1,0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,11,43,44,5,0,3.0,1,14504.5,0.6241787122207622,1,3714,2
1979,2,2,45057,1,0,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,12,45,50,5,0,2.5,1,22528.5,2.628120893561104,1,3712,1
1971,0,2,37150,1,0,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,9,53,467,13,0,1.75,1,18575.0,2.628120893561104,1,4158,8
1970,0,0,43020,1,0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,11,54,223,9,0,1.5,1,21510.0,2.59526938239159,1,3713,3
1959,0,2,53154,0,1,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,6,65,158,8,0,1.3333333333333333,1,26577.0,1.6425755584756898,1,3522,1
1973,0,2,65308,0,0,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0,9,51,1211,27,2,0.5714285714285714,0,65308.0,1.9710906701708277,1,3793,3
1970,0,0,76467,1,0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,8,54,1575,12,1,3.0,1,38233.5,1.445466491458607,1,4183,3
1947,4,2,81044,0,0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0,12,77,1208,21,0,0.2,0,81044.0,0.0,1,3686,1
1951,0,2,32871,1,1,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,3,73,43,4,0,4.0,2,10957.0,0.9198423127463863,1,3979,1
1975,0,0,55801,1,1,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0,9,49,527,15,1,1.0,2,18600.333333333332,1.149802890932983,1,3782,7
1959,0,4,76320,0,1,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11,0,6,65,932,13,0,0.3333333333333333,1,38160.0,1.609724047306176,1,3509,2
1955,2,0,36927,1,1,2014-06-02,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,6,69,71,6,0,2.6666666666666665,2,12309.0,1.5111695137976346,1,3529,2
1953,0,1,48794,1,1,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,6,71,54,4,0,4.0,2,16264.666666666666,3.1865965834428382,1,3505,1
1965,0,0,23478,0,0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,3,59,129,6,0,2.6666666666666665,0,23478.0,1.6754270696452036,1,3969,1
1973,0,3,71128,1,0,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0,10,51,1615,24,0,3.5,1,35564.0,2.628120893561104,1,4133,3
1976,1,3,70179,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,7,48,1034,23,0,0.7142857142857143,1,35089.5,0.328515111695138,1,3845,3
1950,0,2,59462,0,1,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0,1,74,1088,23,0,0.7777777777777778,1,29731.0,0.9526938239159001,1,4042,2
1969,2,1,52247,1,1,2013-05-18,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,3,11,0,5,55,721,18,0,0.75,2,17415.666666666668,1.7082785808147174,1,3909,7
1969,0,1,38361,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,12,55,137,7,0,2.3333333333333335,1,19180.5,2.431011826544021,1,3686,3
1981,1,0,52247,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,5,43,47,6,0,2.0,1,26123.5,2.6938239159001314,1,3896,2
1982,1,1,70038,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,10,42,1244,16,0,0.5,0,70038.0,1.773981603153745,1,3749,1
1978,0,1,42554,1,1,2013-01-12,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,1,46,41,5,0,2.0,2,14184.666666666666,3.055190538764783,1,4035,2
1974,0,2,67445,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,8,50,1174,27,0,0.6666666666666666,1,33722.5,2.0696452036793693,1,4188,5
1951,0,4,67046,0,1,2013-01-06,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0,1,73,993,13,0,0.5,1,33523.0,3.0223390275952693,1,4041,2
1948,0,2,42192,0,0,2013-09-06,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0,9,76,100,6,0,2.0,0,42192.0,1.314060446780552,1,3798,1
1952,1,2,77610,0,1,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11,0,10,72,1680,15,0,1.75,1,38805.0,2.299605781865966,1,4110,2
1984,0,2,31761,1,0,2014-04-05,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11,0,4,40,98,7,0,1.6666666666666667,1,15880.5,3.1537450722733245,1,3587,2
1979,0,1,34350,1,0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,10,45,48,4,0,7.0,1,17175.0,2.6609724047306176,1,3755,1
1949,0,1,54591,0,1,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,8,75,519,16,0,0.8333333333333334,1,27295.5,2.0696452036793693,1,3830,3
1956,0,2,71866,0,1,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11,0,12,68,715,19,0,0.5,1,35933.0,2.7923784494086727,1,3688,1
1969,0,2,25293,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,9,55,37,4,0,8.0,1,12646.5,1.6754270696452036,1,3789,1
1987,1,0,42000,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,1,37,653,18,1,1.0,0,42000.0,0.7555847568988173,1,4037,3
1983,0,2,69520,0,0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0,7,41,1455,20,0,0.5555555555555556,0,69520.0,3.1208935611038107,1,3859,1
1970,0,3,64713,1,0,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11,1,2,54,602,17,1,0.8,1,32356.5,0.36136662286465177,1,3644,3
1977,2,2,27889,1,0,2013-07-05,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0,7,47,26,4,0,6.0,1,13944.5,1.3797634691195795,1,3861,1
1960,3,4,22123,0,0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11,0,3,64,102,6,0,2.5,0,22123.0,2.5295663600525624,1,3596,1
1971,0,2,52247,1,1,2013-03-03,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,3,11,0,3,53,97,6,0,4.0,2,17415.666666666668,2.6938239159001314,1,3985,4
1954,2,1,52247,0,1,2013-06-23,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,3,11,0,6,70,207,9,0,1.5,1,26123.5,2.726675427069645,1,3873,2
1973,0,2,27803,1,0,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0,8,51,176,7,0,2.6666666666666665,1,13901.5,1.314060446780552,1,4174,2
1955,0,0,52247,0,1,2013-10-18,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,3,11,0,10,69,450,12,0,1.1666666666666667,1,26123.5,3.1208935611038107,1,3756,3
1960,0,2,51651,0,1,2012-11-07,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,3,11,0,11,64,433,13,0,1.3333333333333333,1,25825.5,1.0512483574244416,1,4101,4
1988,0,2,68487,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,1,36,1366,29,0,0.4444444444444444,0,68487.0,1.5768725361366622,1,4034,1
1943,2,4,52247,0,0,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,3,11,1,10,81,1564,21,2,0.2,0,52247.0,2.463863337713535,1,3744,3
1969,0,2,56796,0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11,0,2,55,1001,24,0,0.875,1,28398.0,0.7884362680683311,1,4000,3
1992,4,2,87000,0,0,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,3,11,0,12,32,961,17,0,0.5,0,87000.0,2.0039421813403417,1,4063,1
1959,0,2,79823,0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,3,11,0,3,65,1518,22,1,0.3333333333333333,1,39911.5,0.19710906701708278,1,3592,2
1980,0,0,30828,1,0,2013-10-04,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0,10,44,56,6,0,3.0,1,15414.0,0.5256241787122208,1,3770,2
1971,2,2,34109,0,1,2013-11-06,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,3,11,0,11,53,22,3,0,0.0,1,17054.5,1.281208935611038,1,3737,1
1974,2,3,53367,1,1,2013-08-31,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,3,11,1,8,50,400,14,1,1.4,2,17789.0,0.0657030223390276,1,3804,8
1969,3,1,22390,0,0,2013-10-21,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,10,55,26,3,0,7.0,0,22390.0,1.609724047306176,1,3753,1
1976,0,1,71322,0,1,2014-05-02,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,3,11,0,5,48,350,12,0,0.5,1,35661.0,1.0183968462549278,1,3560,1
1993,0,6,79244,0,0,2012-12-19,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,3,11,1,12,31,1216,21,3,0.25,0,79244.0,1.9053876478318001,1,4059,4
1949,2,1,49912,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,9,75,874,22,2,0.8,1,24956.0,0.164257555847569,1,4162,6
1950,1,2,48699,1,1,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,5,74,40,4,0,5.0,2,16233.0,2.9566360052562417,1,3906,1
1975,0,1,80144,0,0,2013-09-30,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,3,11,0,9,49,1367,18,0,0.3333333333333333,0,80144.0,1.5440210249671484,1,3774,1
1956,0,0,54252,1,1,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,3,11,0,5,68,264,10,0,1.5,2,18084.0,0.8212877792378449,1,3899,5
1976,2,2,81929,1,0,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,3,11,1,9,48,2053,18,3,1.5,1,40964.5,1.9710906701708277,1,4140,5
1975,0,2,76068,0,1,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,3,11,0,11,49,1376,9,2,3.0,1,38034.0,2.2010512483574245,1,4079,3
1976,2,2,53204,1,1,2014-03-20,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,3,11,0,3,48,45,4,0,4.0,2,17734.666666666668,1.314060446780552,1,3603,1
1949,1,1,67911,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,5,75,976,24,0,0.5,1,33955.5,2.0696452036793693,1,3540,3
1984,4,2,14796,1,0,2012-09-17,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,3,11,1,9,40,51,4,1,9.0,1,7398.0,0.0328515111695138,1,4152,3
1974,1,2,78128,0,1,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,3,11,0,2,50,1264,18,2,0.375,1,39064.0,2.923784494086728,1,3632,4
1972,3,2,14188,0,0,2013-02-28,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,3,11,0,2,52,75,6,0,3.0,0,14188.0,1.314060446780552,1,3988,1
1986,3,2,20425,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,10,38,57,5,0,3.5,1,10212.5,0.164257555847569,1,4110,2
1962,2,2,58646,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,6,62,140,7,0,2.0,1,29323.0,0.09855453350854139,1,3886,1
1970,0,3,72967,0,1,2012-12-15,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,3,11,1,12,54,497,17,2,0.7142857142857143,1,36483.5,0.0328515111695138,1,4063,4
1949,2,2,48150,0,1,2013-06-08,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,3,11,0,6,75,266,10,0,1.4,1,24075.0,0.7884362680683311,1,3888,3
1961,0,0,82332,0,0,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,3,11,1,9,63,2006,20,2,0.4,0,82332.0,2.923784494086728,1,4152,3
1955,0,4,58275,1,1,2013-06-02,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,3,11,0,6,69,615,17,0,0.875,2,19425.0,1.5768725361366622,1,3894,6
1981,1,1,44953,0,0,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,3,11,0,12,43,1021,23,1,0.8571428571428571,0,44953.0,1.0183968462549278,1,4057,2
1953,0,1,34587,1,1,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,5,71,22,4,0,4.0,2,11529.0,2.2339027595269383,1,3546,2
1974,2,1,43018,0,1,2013-11-01,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,3,11,0,11,50,133,6,0,2.5,1,21509.0,1.5111695137976346,1,3742,1
1954,2,2,45736,0,1,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,3,11,0,7,70,437,14,0,1.0,1,22868.0,3.0223390275952693,1,3842,5
1969,2,1,66476,0,1,2013-12-04,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,3,11,0,12,55,1013,24,0,0.6666666666666666,1,33238.0,2.628120893561104,1,3709,2
1981,4,2,27733,1,0,2013-08-26,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,8,43,57,5,0,3.5,1,13866.5,0.5256241787122208,1,3809,2
1952,1,1,69805,0,1,2014-01-21,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,3,11,0,1,72,1038,25,0,0.3333333333333333,1,34902.5,1.6425755584756898,1,3661,2
1962,2,0,72217,0,0,2013-04-10,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,3,11,0,4,62,1573,21,0,0.6666666666666666,0,72217.0,3.055190538764783,1,3947,1
1971,0,3,25818,1,0,2012-10-18,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,3,11,0,10,53,28,3,0,0.0,1,12909.0,1.6754270696452036,1,4121,1
1976,2,1,37509,1,0,2012-09-12,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,9,48,123,7,0,2.3333333333333335,1,18754.5,0.7884362680683311,1,4157,2
1976,4,1,25176,1,1,2013-08-10,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,8,48,13,3,0,7.0,2,8392.0,2.59526938239159,1,3825,1
1980,0,2,43586,0,1,2012-08-30,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,3,11,0,8,44,132,7,0,2.6666666666666665,1,21793.0,0.8541392904073587,1,4170,3
1956,4,2,53230,0,1,2012-08-03,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,3,11,0,8,68,732,19,0,1.0,1,26615.0,2.8252299605781865,1,4197,4
1957,0,1,50116,1,1,2014-06-20,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,3,11,0,6,67,66,5,1,5.0,2,16705.333333333332,2.2339027595269383,1,3511,3
1972,0,1,84906,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,10,52,1631,23,3,0.4,0,84906.0,3.219448094612352,1,3770,4
1966,0,2,61286,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,8,58,608,16,0,0.7142857142857143,1,30643.0,1.1169513797634691,1,3833,2
1986,1,2,82333,0,0,2013-03-30,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,3,11,1,3,38,1822,17,2,0.5,0,82333.0,1.9710906701708277,1,3958,3
1965,1,1,65220,0,0,2012-09-03,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,3,11,1,9,59,1282,19,1,0.75,0,65220.0,0.09855453350854139,1,4166,5
1974,0,1,33590,2,1,2013-11-03,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,11,50,8,3,0,7.0,3,8397.5,2.135348226018397,1,3740,1
1976,0,3,30992,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,4,48,43,4,0,7.0,1,15496.0,2.726675427069645,1,3935,1
1976,2,0,72309,0,0,2013-03-11,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,3,11,1,3,48,1931,19,2,0.6,0,72309.0,2.102496714848883,1,3977,3
1949,1,2,156924,0,0,2013-08-29,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,8,75,8,0,0,0.0,0,156924.0,2.7923784494086727,1,3806,0
1980,3,2,16005,1,0,2012-08-14,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,3,11,0,8,44,103,5,0,4.0,1,8002.5,2.266754270696452,1,4186,3
1957,2,6,65487,0,0,2014-01-10,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,3,11,0,1,67,1169,14,0,0.6666666666666666,0,65487.0,1.5768725361366622,1,3672,3
1965,0,2,58692,0,1,2014-04-06,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,3,11,0,4,59,395,14,0,0.875,1,29346.0,0.6898817345597897,1,3586,1
1969,0,4,40590,1,1,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11,0,10,55,258,10,1,2.0,2,13530.0,0.9855453350854139,1,3772,6
1970,0,0,20587,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,5,54,25,4,0,7.0,1,10293.5,1.281208935611038,1,3551,1
1954,2,3,62637,0,1,2014-03-01,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,3,11,0,3,70,185,9,0,1.0,1,31318.5,2.4967148488830486,1,3622,1
1966,2,3,29435,1,1,2012-08-06,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,3,11,1,8,58,180,7,1,3.0,2,9811.666666666666,0.36136662286465177,1,4194,5
1974,0,3,19346,1,0,2014-01-30,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,50,22,4,0,8.0,1,9673.0,0.8541392904073587,1,3652,1
1971,0,2,35788,1,1,2014-01-23,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1,53,44,5,0,3.0,2,11929.333333333334,1.1169513797634691,1,3659,2
1968,0,3,36997,1,1,2013-02-01,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,3,11,0,2,56,94,7,0,2.5,2,12332.333333333334,2.3653088042049935,1,4015,5
1957,0,2,23539,0,0,2014-02-28,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,3,11,0,2,67,81,6,0,3.0,0,23539.0,0.42706964520367935,1,3623,1
1973,0,0,65333,0,1,2014-01-17,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,3,11,0,1,51,798,21,2,0.6666666666666666,1,32666.5,1.9053876478318001,1,3665,9
1957,0,0,78499,0,0,2013-11-23,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,3,11,1,11,67,1334,18,2,0.36363636363636365,0,78499.0,0.39421813403416556,1,3720,3
1971,1,1,29732,1,0,2014-03-25,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,3,11,0,3,53,38,4,0,4.5,1,14866.0,0.7555847568988173,1,3598,1
1960,2,1,41275,1,2,2014-03-24,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,3,11,0,3,64,61,7,0,1.6666666666666667,3,10318.75,1.0840998685939554,1,3599,4
1973,1,1,63516,1,1,2013-07-06,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,3,11,0,7,51,300,12,0,1.25,2,21172.0,0.9855453350854139,1,3860,4
1962,1,2,42769,0,1,2013-10-12,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,3,11,0,10,62,88,6,0,4.0,1,21384.5,0.49277266754270693,1,3762,2
1958,2,2,49572,1,1,2013-12-15,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,3,11,0,12,66,54,5,0,3.5,2,16524.0,0.8212877792378449,1,3698,2
1972,0,2,69209,0,0,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,3,11,0,9,52,1782,14,1,0.8,0,69209.0,0.1314060446780552,1,4152,3
1976,0,2,17148,1,0,2014-01-28,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,3,11,0,1,48,68,7,0,2.6666666666666665,1,8574.0,2.628120893561104,1,3654,4
1969,0,4,40590,1,1,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11,0,10,55,258,10,1,2.0,2,13530.0,0.9855453350854139,1,3772,6
1976,2,1,30560,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0,6,48,31,4,0,7.0,1,15280.0,0.19710906701708278,1,3869,1
1983,4,2,32146,1,0,2014-05-12,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,3,11,0,5,41,66,6,0,3.0,1,16073.0,0.5256241787122208,1,3550,2
1964,4,3,41713,1,1,2014-04-29,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,3,11,0,4,60,174,8,0,2.0,2,13904.333333333334,1.8725361366622864,1,3563,5
1975,2,1,34176,0,1,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,3,11,0,1,49,28,4,0,3.0,1,17088.0,0.2956636005256242,1,3660,1
1955,1,2,58482,0,1,2014-03-12,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,3,11,0,3,69,731,20,1,0.8571428571428571,1,29241.0,1.938239159001314,1,3611,3
